¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤C¸ô31~60¸¹,18.24,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1001111,109.7,2,2,1,¦³,¦³,5900000,53783,©Y¹D¾÷±ñ,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¨|±jµó91~120¸¹,35.7,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0711016,194.97,3,2,2,¦³,¦³,7250000,37185,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°ÏÂù¤Q¸ô¤G¬q45«Ñ1~30¸¹,21.34,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,019,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830517,205.2,4,2,2,¦³,¦³,10100000,49220,©Y¹D¾÷±ñ,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¸qµó151~180¸¹,26.25,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860127,155.39,4,2,2,¦³,¦³,7300000,46979,©Y¹D¥­­±,13.97,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¬h¶§ªFµó31~60¸¹,13.88,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840515,158.37,4,2,2,¦³,¦³,7100000,44832,©Y¹D¥­­±,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï±R¼w¤Q¤@¸ô31~60¸¹,17.8,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,015,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0990623,177.66,3,2,2,¦³,¦³,11680000,65744,©Y¹D¥­­±,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏÀô¤ÓªF¸ô721~750¸¹,154.05,¦í,,,10304,¤g¦a3«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021218,193.97,4,3,3,¦³,µL,12500000,64443,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤G¬q61~90¸¹,28.5,°Ó,,,10303,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010213,238.21,4,2,2,¦³,¦³,18600000,78082,©Y¹D¥­­±,0.0,0
¥_¤Ù°Ï,¤g¦a,´ººÖ¬q91~120¦a¸¹,535.0,¦í,,,10302,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,49360000,92262,,0.0,0
¥_¤Ù°Ï,¤g¦a,¤Ó¶¶¬q91~120¦a¸¹,163.27,¦í,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19650000,120353,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¦ZÉÜ¥_¸ô1~30¸¹,9.64,¦í,,,10305,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810919,66.27,2,1,1,¦³,¦³,4000000,60359,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¦w¶¶¥_¤@µó31~60¸¹,72.42,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020828,215.19,5,2,4,¦³,µL,16500000,76676,,0.0,0
¥_¤Ù°Ï,¤g¦a,¤¯©M¬q1351~1380¦a¸¹,469.9,¦í,,,10302,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24756500,52685,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤­Åv¸ô301~330¸¹,4.24,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,012,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770826,45.07,0,0,0,µL,¦³,980000,21744,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤s¦è¸ô¤T¬q61~90¸¹,36.78,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010607,296.19,4,2,2,¦³,¦³,21500000,72589,©Y¹D¥­­±,65.22,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºÖ¤Q¤E¸ô1~30¸¹,19.41,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì1,¤­¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020925,155.38,3,2,2,¦³,¦³,8000000,51487,©Y¹D¥­­±,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¸qµó273«Ñ1~30¸¹,101.46,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801218,210.94,4,2,4,¦³,µL,10510000,49825,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¶i¤Æ¸ô337«Ñ15§Ë1~30¸¹,113.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0610427,105.68,3,2,2,¦³,µL,13000000,123013,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¹p¤¤µó19«Ñ31~60¸¹,20.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831123,70.99000000000001,3,2,2,¦³,µL,3400000,47887,,0.0,0
¥_¤Ù°Ï,¤g¦a,«Ø·~¬q211~240¦a¸¹,14.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,35714,,0.0,0
¥_¤Ù°Ï,¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©÷¥­¸ô¤G¬q50¤§6«Ñ2§Ë1~30¸¹,2.43,¦í,,,10304,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤@¼h,012,¨ä¥L,¨£¨ä¥¦µn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810228,14.91,0,0,0,¦³,µL,750000,,©Y¹D¥­­±,14.9,750000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q301~330¸¹,25.27,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821018,115.13,3,2,2,¦³,¦³,4200000,36481,©Y¹D¾÷±ñ,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¼öªe¸ô¤G¬q211~240¸¹,15.44,¦í,,,10302,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,159.14,3,2,2,¦³,¦³,11330000,71195,©Y¹D¥­­±,27.27,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ïº~¤f¸ô¥|¬q61~90¸¹,3.37,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,014,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850715,32.260000000000005,1,1,1,¦³,¦³,1400000,43397,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ïº~¤f¸ô¥|¬q61~90¸¹,3.37,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,014,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850715,32.260000000000005,1,1,1,¦³,¦³,1400000,43397,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°ÏªF¦¨¸ô31~60¸¹,318.4,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h,002,¤u¼t,¤u°Ó¥Î,¥[±j¿j³y,0691110,177.99,1,1,1,¦³,µL,19263200,,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©÷¥­¸ô¤@¬q151~180¸¹,12.21,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830419,138.86,4,2,2,¦³,¦³,5750000,41409,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤j³s¸ô¤T¬q1~30¸¹,16.75,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,009,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870801,131.95,3,2,2,¦³,¦³,6600000,50019,©Y¹D¥­­±,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¦w¨½¿ñ¹ç¸ô¤@¬q361~390¸¹,10.88,¦í,,,10302,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890302,123.21000000000001,3,2,2,¦³,¦³,5750000,46668,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤s¦è¸ô¤G¬q241~270¸¹,19.62,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,012,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820310,184.67000000000002,0,0,0,µL,¦³,17800000,96388,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤Ó­ì¸ô¤G¬q181~210¸¹,25.58,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A§¨¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0691210,96.29,0,0,0,µL,µL,9000000,93468,,0.0,0
¥_¤Ù°Ï,¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦w¨½ªQ¦Ë¸ô¤G¬q121~150¸¹,0.0,,,,10302,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,7.6,0,0,0,¦³,µL,630000,,©Y¹D¾÷±ñ,0.0,630000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±R¼w¤»¸ô¤@¬q30«Ñ1~30¸¹,13.5,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810115,97.52,3,2,1,¦³,¦³,3600000,36916,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï±R­Û¥_µó1~30¸¹,22.23,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880403,152.3,4,2,2,¦³,¦³,7580000,49770,,0.0,0
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï§ò·ËªF¸ô¤@¬q271~300¸¹,12.59,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,015,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950801,136.01,3,2,2,¦³,¦³,6500000,47791,©Y¹D¥­­±,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°ÏµØ¬ü¦èµó¤@¬q61~90¸¹,12.03,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,007,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0801114,107.47,0,0,0,µL,µL,2500000,23262,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¾ð¸q¤­«Ñ137§Ë1~30¸¹,90.0,¦í,,,10305,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0811022,266.06,5,4,5,¦³,µL,15000000,56378,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¬ü§ø¸ô¤@¬q117«Ñ1~30¸¹,20.57,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780619,84.63,3,2,2,¦³,µL,4300000,50809,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤j¥þµó154«Ñ18§Ë1~30¸¹,41.88,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0560425,56.36,4,1,2,¦³,µL,2000000,35486,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï©¾¤¯µó61~90¸¹,36.4,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0691124,66.69,2,1,1,¦³,µL,3300000,49483,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾«Hµó1~30¸¹,15.07,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840724,109.09,2,2,2,¦³,¦³,5100000,46750,¤É­°¾÷±ñ,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï©¾©ú«n¸ô931~960¸¹,24.64,¦í,,,10111,¤g¦a1«Øª«1¨®¦ì2,¤@¼h¡A¨£¨ä¥Lµn°O¨Æ¶µ,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021108,239.43,3,2,3,¦³,¦³,18900000,83949,©Y¹D¾÷±ñ,29.78,1300000
¦è°Ï,¤g¦a,«á‚W¤l¬q151~180¦a¸¹,21.0,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1242885,59185,,0.0,0
¤¤°Ï,«Øª«,»O¤¤¥«¤¤°Ï¦¨¥\¸ô31~60¸¹,0.0,,,,10303,¤g¦a0«Øª«1¨®¦ì0,¤K¼h,012,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0791128,71.6,2,1,1,¦³,¦³,850000,11872,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤Gµó312«Ñ1~30¸¹,92.98,¦í,,,10303,¤g¦a4«Øª«1¨®¦ì1,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0930514,169.7,4,2,3,¦³,µL,13700000,80731,¤@¼Ó¥­­±,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô91~120¸¹,28.54,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951222,311.21999999999997,5,2,3,¦³,¦³,25720000,82643,©Y¹D¥­­±,25.46,0
«n°Ï,¤g¦a,³»¾ô¤lÀY¬q301~330¦a¸¹,39.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3539000,90744,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¥ÃªFµó61~90¸¹,89.0,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0771110,326.89,16,0,6,¦³,µL,18750000,57359,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï©¾©ú«n¸ô91~120¸¹,13.12,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0951222,144.3,3,2,2,¦³,¦³,11930000,82675,©Y¹D¾÷±ñ,14.05,0
ªF°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«ªF°Ï¤½¶éªF¸ô151~180¸¹,10.13,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1001130,109.83000000000001,2,2,1,¦³,¦³,5380000,48985,©Y¹D¥­­±,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï°ª¤u¸ô91~120¸¹,14.06,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870415,144.55,3,2,2,¦³,¦³,5500000,38049,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤T¥Á¸ô¤@¬q50«Ñ1~30¸¹,4.55,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤Q¤K¼h,019,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840113,57.9,1,1,1,¦³,¦³,2060000,35579,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ïºë¸Û25µó1~30¸¹,108.12,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó¡A¦a¤U¤@¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0820713,991.85,21,2,2,¦³,¦³,15400000,15527,,0.0,0
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥ÁÅv¸ô151~180¸¹,2.1,°Ó,,,10303,¤g¦a2«Øª«1¨®¦ì0,¤G¤Q¤@¼h,028,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0860131,40.29,1,1,1,¦³,¦³,1080000,26806,,0.0,0
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥Á±Ú¸ô181~210¸¹,10.18,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,008,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710624,72.92,2,2,1,¦³,µL,1420000,19473,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï°·¦æ¸ô1021~1050¸¹,2.09,°Ó,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤E¼h,032,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0870528,43.04,1,1,1,¦³,¦³,2736800,63587,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï»OÆW¤j¹D¤G¬q181~210¸¹,4.67,°Ó,,,10305,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,013,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840628,55.620000000000005,0,0,0,µL,¦³,2000000,35958,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¨½¼w´I¸ô271~300¸¹,23.96,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì1,¤G¼h,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831102,134.85,2,2,1,¦³,¦³,4500000,33370,©Y¹D¥­­±,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¤u¾Ç¸ô121~150¸¹,13.89,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830711,122.28,3,2,2,¦³,¦³,5200000,42525,¤É­°¾÷±ñ,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°ÏºÖ¥Ð¤Gµó331~360¸¹,11.9,¦í,,,10303,¤g¦a2«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0900810,112.57,3,2,2,¦³,¦³,6200000,55077,©Y¹D¾÷±ñ,9.99,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤½¨½¥Á¿³µó119«Ñ1~30¸¹,21.0,¦í,,,10303,¤g¦a3«Øª«1¨®¦ì0,¥|¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0701229,79.85,3,2,1,¦³,¦³,3600000,45085,,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n°Ï¾ð¼w¨½«Ø°ê«n¸ô¤@¬q151~180¸¹,36.19,¦í,,,10304,¤g¦a4«Øª«3¨®¦ì1,¤K¼h,012,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801101,146.08999999999997,3,2,2,¦³,¦³,6500000,44493,©Y¹D¥­­±,0.0,0
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï©¾©ú«n¸ô811~840¸¹,6.81,¦í,,,10304,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,018,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0931224,99.06,3,2,2,¦³,¦³,5500000,55522,,0.0,0
